timestamp,user_id,user_role,department,action,resource,resource_sensitivity,login_hour,device_id,ip_address,location,failed_attempts,data_downloaded_mb,privilege_change,audit_log_disabled,usual_device,usual_resource,approved_maintenance_window,label,rule_score,rule_reasons,triggered_rules,ml_anomaly_strength,ml_score,ml_prediction,final_score,risk_tier
2026-07-11 21:15:54,SEC-003,Security Administrator,Cyber Security Operations,investigate_incident,Identity and Access Management,5,21,SEC-003-DEV-01,10.30.3.216,Pune Data Centre,0,1.29,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5801855033228607,70.67,normal,40.27,Medium
2026-07-11 21:41:22,DBA-005,Database Administrator,Database Operations,suspicious_remote_login,SIEM Platform,4,21,UNKNOWN-DEVICE-011,185.220.212.70,Unknown Foreign Location,2,65.52,False,False,False,False,False,suspicious,75,"[""After-hours login at 21:00; normal window is 8:00-19:00"", ""Unknown or unapproved device: UNKNOWN-DEVICE-011"", ""Unusual resource access: SIEM Platform"", ""Accessed high-sensitivity resource: SIEM Platform""]","{""after_hours_login"": true, ""unknown_device"": true, ""unusual_resource"": true, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.7272376370179502,100.0,anomaly,85.0,Critical
2026-07-11 23:07:17,SYS-002,System Administrator,Infrastructure Operations,suspicious_remote_login,Customer Records Database,5,23,UNKNOWN-DEVICE-005,185.220.31.233,Unknown Foreign Location,2,42.57,False,False,False,False,False,suspicious,75,"[""After-hours login at 23:00; normal window is 7:00-19:00"", ""Unknown or unapproved device: UNKNOWN-DEVICE-005"", ""Unusual resource access: Customer Records Database"", ""Accessed high-sensitivity resource: Customer Records Database""]","{""after_hours_login"": true, ""unknown_device"": true, ""unusual_resource"": true, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.7277831795544901,100.0,anomaly,85.0,Critical
2026-07-12 00:00:04,SYS-005,System Administrator,Infrastructure Operations,privilege_escalation_attempt,Identity and Access Management,5,0,SYS-005-DEV-01,10.91.83.188,Unapproved Administrative Network,6,19.14,True,False,True,False,False,suspicious,100,"[""After-hours login at 0:00; normal window is 7:00-20:00"", ""Unusual resource access: Identity and Access Management"", ""6 failed access attempts"", ""Privilege escalation or permission change detected"", ""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": true, ""repeated_failed_attempts"": true, ""mass_download"": false, ""privilege_escalation"": true, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.7258893263873154,100.0,anomaly,100.0,Critical
2026-07-12 00:48:26,SYS-002,System Administrator,Infrastructure Operations,privilege_escalation_attempt,Access Review Portal,3,0,SYS-002-DEV-01,10.91.216.104,Unapproved Administrative Network,8,19.63,True,False,True,False,False,suspicious,80,"[""After-hours login at 0:00; normal window is 7:00-19:00"", ""Unusual resource access: Access Review Portal"", ""8 failed access attempts"", ""Privilege escalation or permission change detected""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": true, ""repeated_failed_attempts"": true, ""mass_download"": false, ""privilege_escalation"": true, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.735291601020908,100.0,anomaly,88.0,Critical
2026-07-12 02:04:14,DBA-004,Database Administrator,Database Operations,privilege_escalation_attempt,Identity and Access Management,5,2,DBA-004-DEV-01,10.91.203.124,Unapproved Administrative Network,8,8.78,True,False,True,False,False,suspicious,100,"[""After-hours login at 2:00; normal window is 8:00-18:00"", ""Unusual resource access: Identity and Access Management"", ""8 failed access attempts"", ""Privilege escalation or permission change detected"", ""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": true, ""repeated_failed_attempts"": true, ""mass_download"": false, ""privilege_escalation"": true, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.7231656317224638,100.0,anomaly,100.0,Critical
2026-07-12 02:57:22,SEC-004,Security Administrator,Cyber Security Operations,privilege_escalation_attempt,Access Review Portal,3,2,SEC-004-DEV-02,10.91.254.207,Unapproved Administrative Network,9,4.11,True,False,True,False,False,suspicious,80,"[""After-hours login at 2:00; normal window is 5:00-22:00"", ""Unusual resource access: Access Review Portal"", ""9 failed access attempts"", ""Privilege escalation or permission change detected""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": true, ""repeated_failed_attempts"": true, ""mass_download"": false, ""privilege_escalation"": true, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.7252425804740497,100.0,anomaly,88.0,Critical
2026-07-12 04:48:51,SEC-002,Security Administrator,Cyber Security Operations,privilege_escalation_attempt,Access Review Portal,3,4,SEC-002-DEV-01,10.91.107.39,Unapproved Administrative Network,6,16.75,True,False,True,False,False,suspicious,80,"[""After-hours login at 4:00; normal window is 6:00-23:00"", ""Unusual resource access: Access Review Portal"", ""6 failed access attempts"", ""Privilege escalation or permission change detected""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": true, ""repeated_failed_attempts"": true, ""mass_download"": false, ""privilege_escalation"": true, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.7324254932086346,100.0,anomaly,88.0,Critical
2026-07-12 07:15:26,SYS-005,System Administrator,Infrastructure Operations,download_report,Network Configuration System,5,7,SYS-005-DEV-01,10.20.5.38,Pune Data Centre,0,46.07,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Network Configuration System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.598687245302724,78.0,normal,43.2,Medium
2026-07-12 08:00:19,SEC-005,Security Administrator,Cyber Security Operations,review_access_logs,Identity and Access Management,5,8,SEC-005-DEV-02,10.30.5.36,Mumbai SOC,0,3.59,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4726159628211933,0.0,normal,12.0,Low
2026-07-12 08:16:13,APP-002,Application Administrator,Application Operations,application_login,Internet Banking Application,5,8,APP-002-DEV-02,10.40.2.139,Pune Technology Centre,0,1.17,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Internet Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4641016439761343,0.0,normal,12.0,Low
2026-07-12 08:54:21,APP-001,Application Administrator,Application Operations,application_login,Mobile Banking Application,5,8,APP-001-DEV-01,10.40.1.142,Mumbai HQ,0,1.17,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Mobile Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4641016439761343,0.0,normal,12.0,Low
2026-07-12 09:48:14,SYS-002,System Administrator,Infrastructure Operations,review_system_logs,Windows Administration Server,4,9,SYS-002-DEV-01,10.20.2.212,Pune Data Centre,0,3.4,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Windows Administration Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4562339524178467,0.0,normal,12.0,Low
2026-07-12 09:59:58,AUD-005,Privileged Auditor,Internal Audit,review_audit_logs,Access Review Portal,3,9,AUD-005-DEV-01,10.60.5.129,Mumbai HQ,0,1.54,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.511192256659795,0.0,normal,0.0,Low
2026-07-12 10:10:51,APP-003,Application Administrator,Application Operations,update_application_config,Internet Banking Application,5,10,APP-003-DEV-01,10.40.3.223,Pune Technology Centre,0,2.32,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Internet Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4239027294549836,0.0,normal,12.0,Low
2026-07-12 10:21:26,DBA-005,Database Administrator,Database Operations,review_database_logs,Customer Records Database,5,10,DBA-005-DEV-02,10.10.5.218,Mumbai HQ,0,2.3,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Customer Records Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4242932939674239,0.0,normal,12.0,Low
2026-07-12 10:24:36,SYS-001,System Administrator,Infrastructure Operations,update_configuration,Windows Administration Server,4,10,SYS-001-DEV-02,10.20.1.15,Pune Data Centre,0,1.97,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Windows Administration Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4344511113943839,0.0,normal,12.0,Low
2026-07-12 10:49:41,SYS-005,System Administrator,Infrastructure Operations,update_configuration,Windows Administration Server,4,10,SYS-005-DEV-02,10.20.5.155,Mumbai HQ,0,2.17,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Windows Administration Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4347160011529126,0.0,normal,12.0,Low
2026-07-12 10:53:58,SYS-001,System Administrator,Infrastructure Operations,server_login,Network Configuration System,5,10,SYS-001-DEV-01,10.20.1.175,Mumbai HQ,0,0.58,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Network Configuration System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4597709276787083,0.0,normal,12.0,Low
2026-07-12 11:13:51,APP-001,Application Administrator,Application Operations,download_report,Loan Processing System,5,11,APP-001-DEV-02,10.40.1.52,Mumbai HQ,0,50.28,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Loan Processing System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5174627314122614,0.0,normal,12.0,Low
2026-07-12 11:31:40,APP-002,Application Administrator,Application Operations,download_report,Internet Banking Application,5,11,APP-002-DEV-01,10.40.2.102,Pune Technology Centre,0,45.49,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Internet Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5103101431925909,0.0,normal,12.0,Low
2026-07-12 11:49:16,SYS-005,System Administrator,Infrastructure Operations,review_system_logs,Linux Production Server,4,11,SYS-005-DEV-02,10.20.5.187,Pune Data Centre,0,2.15,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Linux Production Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4347754290386459,0.0,normal,12.0,Low
2026-07-12 11:50:08,SEC-001,Security Administrator,Cyber Security Operations,investigate_incident,Security Incident Repository,4,11,SEC-001-DEV-01,10.30.1.102,Pune Data Centre,0,2.36,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Security Incident Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4363060873702779,0.0,normal,12.0,Low
2026-07-12 11:54:48,VEN-003,External Vendor,Third-Party Services,vendor_portal_login,Vendor Support Portal,2,11,VEN-003-DEV-01,10.50.3.179,Approved Vendor Network,0,1.91,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5178556730698685,0.0,normal,0.0,Low
2026-07-12 12:17:08,AUD-004,Privileged Auditor,Internal Audit,generate_compliance_report,Audit Log Repository,4,12,AUD-004-DEV-01,10.60.4.33,Mumbai HQ,0,0.13,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Audit Log Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5156041154274424,0.0,normal,12.0,Low
2026-07-12 12:33:06,AUD-005,Privileged Auditor,Internal Audit,audit_login,Compliance Reporting System,3,12,AUD-005-DEV-01,10.60.5.58,Mumbai HQ,0,2.83,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4575362201496286,0.0,normal,0.0,Low
2026-07-12 12:52:42,APP-005,Application Administrator,Application Operations,download_report,Payment Gateway Console,5,12,APP-005-DEV-01,10.40.5.34,Mumbai HQ,0,22.66,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Payment Gateway Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5055515640485417,0.0,normal,12.0,Low
2026-07-12 12:56:53,DBA-001,Database Administrator,Database Operations,backup_database,KYC Database,5,12,DBA-001-DEV-01,10.10.1.71,Mumbai HQ,0,0.99,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: KYC Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4395438464933113,0.0,normal,12.0,Low
2026-07-12 13:03:55,VEN-002,External Vendor,Third-Party Services,download_report,Approved Maintenance Server,3,13,VEN-002-DEV-01,10.50.2.130,Approved Vendor Network,0,20.23,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5030487670092805,0.0,normal,0.0,Low
2026-07-12 13:34:47,SEC-002,Security Administrator,Cyber Security Operations,review_security_alert,Firewall Console,5,13,SEC-002-DEV-02,10.30.2.235,Mumbai SOC,0,1.35,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Firewall Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4258836982352694,0.0,normal,12.0,Low
2026-07-12 13:38:39,APP-005,Application Administrator,Application Operations,check_service_health,Internet Banking Application,5,13,APP-005-DEV-02,10.40.5.177,Mumbai HQ,0,2.34,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Internet Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4163360733198779,0.0,normal,12.0,Low
2026-07-12 13:45:36,APP-003,Application Administrator,Application Operations,application_login,Payment Gateway Console,5,13,APP-003-DEV-02,10.40.3.140,Pune Technology Centre,0,1.49,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Payment Gateway Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4241332633719312,0.0,normal,12.0,Low
2026-07-12 13:57:34,SEC-004,Security Administrator,Cyber Security Operations,download_report,SIEM Platform,4,13,SEC-004-DEV-01,10.30.4.227,Pune Data Centre,0,28.14,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: SIEM Platform""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4930980837261959,0.0,normal,12.0,Low
2026-07-12 14:05:42,SYS-002,System Administrator,Infrastructure Operations,check_server_health,Identity Server,5,14,SYS-002-DEV-01,10.20.2.211,Pune Data Centre,0,1.5,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4144956240938867,0.0,normal,12.0,Low
2026-07-12 14:08:51,DBA-003,Database Administrator,Database Operations,review_database_logs,Customer Records Database,5,14,DBA-003-DEV-02,10.10.3.166,Pune Data Centre,0,1.16,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Customer Records Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4217759835350579,0.0,normal,12.0,Low
2026-07-12 14:32:14,SYS-002,System Administrator,Infrastructure Operations,download_report,Identity Server,5,14,SYS-002-DEV-02,10.20.2.127,Mumbai HQ,0,24.72,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4825000748578574,0.0,normal,12.0,Low
2026-07-12 16:18:29,SEC-002,Security Administrator,Cyber Security Operations,download_report,Security Incident Repository,4,16,SEC-002-DEV-01,10.30.2.227,Pune Data Centre,0,28.21,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Security Incident Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5039699615705616,0.0,normal,12.0,Low
2026-07-12 16:39:00,AUD-003,Privileged Auditor,Internal Audit,download_report,Audit Log Repository,4,16,AUD-003-DEV-01,10.60.3.105,Regional Audit Office,0,61.55,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Audit Log Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5382232325216558,32.0,normal,24.8,Low
2026-07-12 16:46:06,VEN-003,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,16,VEN-003-DEV-01,10.50.3.126,Approved Vendor Network,0,1.97,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4568491696161965,0.0,normal,0.0,Low
2026-07-12 16:55:24,SEC-005,Security Administrator,Cyber Security Operations,review_security_alert,Identity and Access Management,5,16,SEC-005-DEV-02,10.30.5.109,Mumbai SOC,0,4.13,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4505505285409672,0.0,normal,12.0,Low
2026-07-12 17:29:20,AUD-003,Privileged Auditor,Internal Audit,audit_login,Audit Log Repository,4,17,AUD-003-DEV-01,10.60.3.107,Mumbai HQ,0,3.44,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Audit Log Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4472937444270184,0.0,normal,12.0,Low
2026-07-12 17:40:43,DBA-005,Database Administrator,Database Operations,database_login,KYC Database,5,17,DBA-005-DEV-01,10.10.5.217,Pune Data Centre,0,1.5,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: KYC Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4334420417819329,0.0,normal,12.0,Low
2026-07-12 17:46:24,APP-002,Application Administrator,Application Operations,update_application_config,Payment Gateway Console,5,17,APP-002-DEV-02,10.40.2.212,Mumbai HQ,0,1.1,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Payment Gateway Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4454780546879804,0.0,normal,12.0,Low
2026-07-12 17:59:28,SEC-002,Security Administrator,Cyber Security Operations,update_firewall_rule,Security Incident Repository,4,17,SEC-002-DEV-01,10.30.2.61,Pune Data Centre,0,2.68,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Security Incident Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4400401711133599,0.0,normal,12.0,Low
2026-07-12 20:10:24,APP-004,Application Administrator,Application Operations,bulk_customer_data_export,Customer Records Database,5,20,APP-004-DEV-02,10.90.139.239,Pune Technology Centre,2,3128.42,False,False,True,False,False,suspicious,80,"[""After-hours login at 20:00; normal window is 7:00-20:00"", ""Unusual resource access: Customer Records Database"", ""Abnormal download of 3128.42 MB; threshold is 115.14 MB"", ""Accessed high-sensitivity resource: Customer Records Database""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": true, ""repeated_failed_attempts"": false, ""mass_download"": true, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.7226464477663829,100.0,anomaly,88.0,Critical
2026-07-12 20:46:44,SEC-005,Security Administrator,Cyber Security Operations,review_access_logs,Identity and Access Management,5,20,SEC-005-DEV-01,10.30.5.86,Mumbai SOC,0,2.63,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5224717797062692,4.67,normal,13.87,Low
2026-07-12 21:12:22,APP-003,Application Administrator,Application Operations,bulk_customer_data_export,Customer Records Database,5,21,APP-003-DEV-02,10.90.141.1,Pune Technology Centre,2,4746.68,False,False,True,False,False,suspicious,80,"[""After-hours login at 21:00; normal window is 9:00-20:00"", ""Unusual resource access: Customer Records Database"", ""Abnormal download of 4746.68 MB; threshold is 110.82 MB"", ""Accessed high-sensitivity resource: Customer Records Database""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": true, ""repeated_failed_attempts"": false, ""mass_download"": true, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.7344422693357476,100.0,anomaly,88.0,Critical
2026-07-12 22:49:50,DBA-004,Database Administrator,Database Operations,suspicious_remote_login,Identity Server,5,22,UNKNOWN-DEVICE-006,185.220.187.182,Unapproved Remote Network,2,59.81,False,False,False,False,False,suspicious,75,"[""After-hours login at 22:00; normal window is 8:00-18:00"", ""Unknown or unapproved device: UNKNOWN-DEVICE-006"", ""Unusual resource access: Identity Server"", ""Accessed high-sensitivity resource: Identity Server""]","{""after_hours_login"": true, ""unknown_device"": true, ""unusual_resource"": true, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.736094929147521,100.0,anomaly,85.0,Critical
2026-07-12 23:15:58,SEC-002,Security Administrator,Cyber Security Operations,bulk_customer_data_export,Core Banking Database,5,23,SEC-002-DEV-01,10.90.167.8,Pune Data Centre,0,2103.27,False,False,True,False,False,suspicious,80,"[""After-hours login at 23:00; normal window is 6:00-23:00"", ""Unusual resource access: Core Banking Database"", ""Abnormal download of 2103.27 MB; threshold is 68.07 MB"", ""Accessed high-sensitivity resource: Core Banking Database""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": true, ""repeated_failed_attempts"": false, ""mass_download"": true, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.6846704885710209,98.67,anomaly,87.47,Critical
2026-07-13 00:43:38,DBA-004,Database Administrator,Database Operations,bulk_customer_data_export,KYC Database,5,0,DBA-004-DEV-02,10.90.199.239,Mumbai HQ,2,4290.45,False,False,True,True,False,suspicious,60,"[""After-hours login at 0:00; normal window is 8:00-18:00"", ""Abnormal download of 4290.45 MB; threshold is 225.36 MB"", ""Accessed high-sensitivity resource: KYC Database""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": true, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.751274786810627,100.0,anomaly,76.0,High
